behavior	doi	species	gender	figure	condition	brain_code	cell_type
sexual behavior	10.1111/j.1460-9568.2008.06169.x	rat	male	Figure 3	exposure to dioestrous urine in sexually inexperienced males	R184.1	
sexual behavior	10.1111/j.1460-9568.2008.06169.x	rat	male	Figure 3	exposure to oestrous urine in sexually experienced males	R184.2	
sexual behavior	10.1111/j.1460-9568.2008.06169.x	rat	male	Figure 3	exposure to dioestrous urine in sexually experienced males	R184.2	
sexual behavior	10.1111/j.1460-9568.2008.06169.x	rat	male	Figure 3	exposure to oestrous urine in sexually inexperienced males	R184.2	
sexual behavior	10.1111/j.1460-9568.2008.06169.x	rat	male	Figure 3	exposure to dioestrous urine in sexually inexperienced males	R184.2	
sexual behavior	10.1016/s0306-4522(96)00542-8	rat	male	Figure 2	copulation	R87.33	
sexual behavior	10.1016/s0306-4522(96)00542-8	rat	male	Figure 2	copulation	R87.12	
sexual behavior	10.1016/s0306-4522(96)00542-8	rat	male	Figure 1	copulation	R38.32	
sexual behavior	10.1016/s0306-4522(96)00542-8	rat	male	Figure 3	consummatorybehavior	R186	
sexual behavior	10.1016/s0306-4522(96)00542-8	rat	male	Figure 1	mating to ejaculation	R38.7	
sexual behavior	10.1016/s0306-4522(96)00542-8	rat	male	Figure 3	mating to ejaculation	R77.1	
sexual behavior	10.1016/s0031-9384(01)00674-6	rat	female	Table 3	exposure to estrous female odors	R184.1	
sexual behavior	10.1016/s0031-9384(01)00674-6	rat	female	Table 3	ATD + estrous female odors	R184.1	
sexual behavior	10.1016/s0031-9384(01)00674-6	rat	female	Table 3	exposure to estrous female odors	R38.7	
sexual behavior	10.1016/s0031-9384(01)00674-6	rat	female	Table 3	exposure to estrous female odors	R186	
sexual behavior	10.1016/s0031-9384(01)00674-6	rat	female	Table 3	ATD + estrous female odors	R38.7	
sexual behavior	10.1016/s0031-9384(01)00674-6	rat	female	Table 3	ATD + estrous female odors	R186	
sexual behavior	10.1016/s0031-9384(01)00674-6	rat	female	Table 3	Flutamide + estrous female odors	R186	
sexual behavior	10.1016/s0031-9384(01)00674-6	rat	male	Table 3	exposure to estrous female odors	R184.1	
sexual behavior	10.1016/s0031-9384(01)00674-6	rat	male	Table3	exposure to estrous female odors	R38.7	
sexual behavior	10.1016/s0031-9384(01)00674-6	rat	male	Table3	exposure to estrous female odors	R186	
sexual behavior	10.1016/s0031-9384(01)00674-6	rat	male	Table 3	Flutamide + estrous female odors	R184.1	
sexual behavior	10.1016/s0031-9384(01)00674-6	rat	male	Table 3	Flutamide + estrous female odors	R186	
sexual behavior	10.1016/s0031-9384(01)00674-6	rat	male	Table 3	ATD + estrous female odors	R184.1	
sexual behavior	10.1016/s0031-9384(01)00674-6	rat	male	Table 3	ATD + estrous female odors	R38.7	
sexual behavior	10.1016/s0031-9384(01)00674-6	rat	male	Table 3	ATD + estrous female odors	R186	
sexual behavior	10.1046/j.1365-2826.1997.00660.x	rat	female	Figure 2	mating	R87	
sexual behavior	10.1046/j.1365-2826.1997.00660.x	rat	female	Figure 2	5 intromissions paced mating	R87.2	
sexual behavior	10.1046/j.1365-2826.1997.00660.x	rat	female	Figure 2	15 intromissions paced mating	R87.2	
sexual behavior	10.1046/j.1365-2826.1997.00660.x	rat	female	Figure 2	paced mating	R38.32	
sexual behavior	10.1046/j.1365-2826.1997.00660.x	rat	female	Figure 2	5 intromissions paced mating	R38.32	
sexual behavior	10.1046/j.1365-2826.1997.00660.x	rat	female	Figure 2	15 intromissions paced mating	R38.32	
sexual behavior	10.1046/j.1365-2826.1997.00660.x	rat	female	Figure 2	15 nonpaced intromissions	R38.32	
sexual behavior	10.1046/j.1365-2826.1997.00660.x	rat	female	Figure 4	long interval-long duration inter intromission	R38.32	
sexual behavior	10.1046/j.1365-2826.1997.00660.x	rat	female	Figure 4	mating	R150	
sexual behavior	10.1046/j.1365-2826.1997.00660.x	rat	female	Figure 4	short inter intromission interval	R150	
sexual behavior	10.1046/j.1365-2826.1997.00660.x	rat	female	Figure 4	Long interval-short duration inter intromission	R150	
sexual behavior	10.1046/j.1365-2826.1997.00660.x	rat	female	Figure 2	paced mating	R32.2	
sexual behavior	10.1046/j.1365-2826.1997.00660.x	rat	female	Figure 2	5 intromissions paced mating	R32.2	
sexual behavior	10.1046/j.1365-2826.1997.00660.x	rat	female	Figure 2	15 intromissions paced mating	R32.2	
sexual behavior	10.1046/j.1365-2826.1997.00660.x	rat	female	Figure 2	15 nonpaced intromissions	R32.2	
sexual behavior	10.1016/j.brainres.2005.10.036	rat	male	Figure 3	sexually experienced male exposure to estrous females oiled bedding	R184.1	
sexual behavior	10.1016/j.brainres.2005.10.036	rat	male	Figure 3	sexually naïve male exposure to estrous females oiled bedding	R184.1	
sexual behavior	10.1016/j.brainres.2005.10.036	rat	male	Figure 3	sexually experienced male exposure to estrous females oiled bedding	R184.2	
sexual behavior	10.1016/j.brainres.2005.10.036	rat	male	Figure 3	sexually naïve male exposure to estrous females oiled bedding	R184.2	
sexual behavior	10.1016/j.brainres.2005.10.036	rat	male	Figure 3	sexually experienced male exposure to estrous females oiled bedding	R87	
sexual behavior	10.1016/j.brainres.2005.10.036	rat	male	Figure 3	sexually experienced male exposure to estrous females oiled bedding	R38.31	
sexual behavior	10.1016/j.brainres.2005.10.036	rat	male	Figure 3	sexually experienced subjects exposed to sexually active female-soiled bedding	R38.32	
sexual behavior	10.1016/j.brainres.2005.10.036	rat	male	Figure 3	sexually naïve male exposure to estrous females oiled bedding	R38.32	
sexual behavior	10.1016/j.brainres.2005.10.036	rat	male	Figure 3	sexually experienced male exposure to estrous females oiled bedding	R150	
sexual behavior	10.1016/j.brainres.2005.10.036	rat	male	Figure 3	sexually experienced male exposure to estrous females oiled bedding	R2.1	
sexual behavior	10.1016/j.brainres.2005.10.036	rat	male	Figure 3	sexually experienced male exposure to estrous females oiled bedding	R2.2	
sexual behavior	10.1016/j.brainres.2007.07.071	rat	female	Figure 3	sexually naïve female exposure to sexually active males oiled bedding	R184.1	
sexual behavior	10.1016/j.brainres.2007.07.071	rat	female	Figure 3	sexually experenced female exposure to sexually active male-soiled bedding	R184.1	
sexual behavior	10.1016/j.brainres.2007.07.071	rat	female	Figure 3	sexually naïve female exposure to sexually active males oiled bedding	R184.2	
sexual behavior	10.1016/j.brainres.2007.07.071	rat	female	Figure 3	sexually experenced female exposure to sexually active male-soiled bedding	R184.2	
sexual behavior	10.1016/j.brainres.2007.07.071	rat	female	Figure 3	sexually experenced female exposure to sexually active male-soiled bedding	R87	
sexual behavior	10.1016/j.brainres.2007.07.071	rat	female	Figure 3	sexually naïve female exposure to sexually active males oiled bedding	R87	
sexual behavior	10.1016/j.brainres.2007.07.071	rat	female	Figure 3	sexually experenced female exposure to sexually active male-soiled bedding	R38.31	
sexual behavior	10.1016/j.brainres.2007.07.071	rat	female	Figure 2	sexually experenced female exposure to sexually active male-soiled bedding	R38.32	
sexual behavior	10.1016/j.brainres.2007.07.071	rat	female	Figure 3	sexually experenced female exposure to sexually active male-soiled bedding	R38.32	
sexual behavior	10.1016/j.brainres.2007.07.071	rat	female	Figure 2	sexually naïve female exposure to sexually active males oiled bedding	R38.32	
sexual behavior	10.1016/j.brainres.2007.07.071	rat	female	Figure 3	sexually naïve female exposure to sexually active males oiled bedding	R38.32	
sexual behavior	10.1016/j.brainres.2007.07.071	rat	female	Figure 2	sexually experenced female exposure to sexually active male-soiled bedding	R150	
sexual behavior	10.1016/j.brainres.2007.07.071	rat	female	Figure 3	sexually experenced female exposure to sexually active male-soiled bedding	R150	
sexual behavior	10.1016/j.brainres.2007.07.071	rat	female	Figure 2	sexually experenced female exposure to sexually active male-soiled bedding	R2.1	
sexual behavior	10.1016/j.brainres.2007.07.071	rat	female	Figure 3	sexually experenced female exposure to sexually active male-soiled bedding	R2.1	
sexual behavior	10.1016/s0306-4522(02)00972-7	rat	male	Table 1	estrous female odors	R87.4	
sexual behavior	10.1016/s0306-4522(02)00972-7	rat	male	Table 1B	a sexually conditioned odor	R38.1	
sexual behavior	10.1016/s0306-4522(02)00972-7	rat	male	Table1B	a sexually conditioned odor	R57	
sexual behavior	10.1016/s0306-4522(02)00972-7	rat	male	Table1A	estrous female odors	R38.3	
sexual behavior	10.1016/s0306-4522(02)00972-7	rat	male	Table1A	estrous female odors	R150	
sexual behavior	10.1016/s0306-4522(02)00972-7	rat	male	Table1B	a sexually conditioned odor	R155	
sexual behavior	10.1016/s0306-4522(02)00972-7	rat	male	Table1A	estrous female odors	R32	
sexual behavior	10.1016/s0306-4522(02)00972-7	rat	male	Table1A	estrous female odors	R6	
sexual behavior	10.1016/s0306-4522(02)00972-7	rat	male	Table1A	estrous female odors	R2.1	
sexual behavior	10.1016/s0306-4522(02)00972-7	rat	male	Table1A	estrous female odors	R2.2	
sexual behavior	10.1016/s0306-4522(02)00972-7	rat	male	Table1B	a sexually conditioned odor	R2.1	
sexual behavior	10.1016/s0006-8993(02)02907-4	rat	male	Figure 2	experienced exposure to estrous female	R2.2	
sexual behavior	10.1016/s0006-8993(02)02907-4	rat	male	Figure 3	experienced exposure to estrous female	R2.2	
sexual behavior	10.1111/j.1601-183x.2010.00621.x	rat	male	Figure 2	ES(experienced sex)	R140	
sexual behavior	10.1111/j.1601-183x.2010.00621.x	rat	male	Figure 2	ES(experienced sex)	R158	
sexual behavior	10.1111/j.1601-183x.2010.00621.x	rat	male	Figure 2	ES(experienced sex)	R16.1	
sexual behavior	10.1111/j.1601-183x.2010.00621.x	rat	male	Figure 2	ES(experienced sex)	R129	
sexual behavior	10.1111/j.1601-183x.2010.00621.x	rat	male	Figure 2	ES(experienced sex)	R150	
sexual behavior	10.1111/j.1601-183x.2010.00621.x	rat	male	Figure 2	ES(experienced sex)	R2.2	
sexual behavior	10.1111/j.1601-183x.2010.00621.x	rat	male	Figure 2	ES(experienced sex)	R2.1	
sexual behavior	10.1111/j.1601-183x.2010.00621.x	rat	male	Figure 2	ES(experienced sex)	R6	
sexual behavior	10.1111/j.1601-183x.2010.00621.x	rat	male	Figure 4	ES(experienced sex)vs.NS(Naïve sex)	R16.1	
sexual behavior	10.1111/j.1601-183x.2010.00621.x	rat	male	Figure 4	ENS(experienced no sex)vs.NNS(naïve no sex)	R16.1	
sexual behavior	10.1111/j.1601-183x.2010.00621.x	rat	male	Figure 4	NS(Naïve sex)vs.NNS(naïve no sex)	R16.1	
sexual behavior	10.1111/j.1601-183x.2010.00621.x	rat	male	Figure 4	ES(experienced sex)vs.ENS(experienced no sex)	R16.1	
sexual behavior	10.1111/j.1601-183x.2010.00621.x	rat	male	Figure 4	ES(experienced sex)vs.NS(Naïve sex)	R2.1	
sexual behavior	10.1111/j.1601-183x.2010.00621.x	rat	male	Figure 4	ES(experienced sex)vs.NS(Naïve sex)	R2.2	
sexual behavior	10.1111/j.1601-183x.2010.00621.x	rat	male	Figure 4	ENS(experienced no sex)vs.NNS(naïve no sex)	R2.1	
sexual behavior	10.1111/j.1601-183x.2010.00621.x	rat	male	Figure 4	ENS(experienced no sex)vs.NNS(naïve no sex)	R2.2	
sexual behavior	10.1111/j.1601-183x.2010.00621.x	rat	male	Figure 4	NS(Naïve sex)vs.NNS(naïve no sex)	R2.1	
sexual behavior	10.1111/j.1601-183x.2010.00621.x	rat	male	Figure 4	NS(Naïve sex)vs.NNS(naïve no sex)	R2.2	
sexual behavior	10.1111/j.1601-183x.2010.00621.x	rat	male	Figure 4	ES(experienced sex)vs.ENS(experienced no sex)	R2.2	
sexual behavior	10.1111/j.1365-2826.1993.tb00500.x	rat	female	Figure 3	mated VCS+（Vaginal-cervical stimulation）	R38.32	
sexual behavior	10.1111/j.1365-2826.1993.tb00500.x	rat	female	Figure 3	manual VCS+（Vaginal-cervical stimulation）	R38.32	
sexual behavior	10.1111/j.1365-2826.1993.tb00500.x	rat	female	Figure 3	mated VCS+（Vaginal-cervical stimulation）	R116	
sexual behavior	10.1111/j.1365-2826.1993.tb00500.x	rat	female	Figure 3	manual VCS+（Vaginal-cervical stimulation）	R116	
sexual behavior	10.1111/j.1365-2826.1993.tb00500.x	rat	female	Figure 3	mated VCS+（Vaginal-cervical stimulation）	R150	
sexual behavior	10.1111/j.1365-2826.1993.tb00500.x	rat	female	Figure 3	manual VCS+（Vaginal-cervical stimulation）	R150	
sexual behavior	10.1111/j.1365-2826.1993.tb00500.x	rat	female	Figure 3	manual VCS+（Vaginal-cervical stimulation）	R183	
sexual behavior	10.1111/j.1365-2826.1993.tb00500.x	rat	female	Figure 3	mated VCS+（Vaginal-cervical stimulation）	R32	
sexual behavior	10.1111/j.1365-2826.1993.tb00500.x	rat	female	Figure 3	manual VCS+（Vaginal-cervical stimulation）	R32	
sexual behavior	10.1111/j.1365-2826.1993.tb00500.x	rat	female	Figure 3	mated VCS+（Vaginal-cervical stimulation）	R87.4	
sexual behavior	10.1111/j.1365-2826.1993.tb00500.x	rat	female	Figure 3	manual VCS+（Vaginal-cervical stimulation）	R87.4	
sexual behavior	10.1016/0006-8993(96)00763-9	rat	male	Figure 1	one ejaculation	R87.2	
sexual behavior	10.1016/0006-8993(96)00763-9	rat	male	Figure 1	two ejaculations	R87.2	
sexual behavior	10.1016/0006-8993(96)00763-9	rat	female	Figure 1	two ejaculations	R87.2	
sexual behavior	10.1016/0006-8993(96)00763-9	rat	male	Figure 1	one ejaculation	R38.32	
sexual behavior	10.1016/0006-8993(96)00763-9	rat	male	Figure 1	two ejaculations	R38.32	
sexual behavior	10.1016/0006-8993(96)00763-9	rat	female	Figure 1	one ejaculation	R38.32	
sexual behavior	10.1016/0006-8993(96)00763-9	rat	female	Figure 1	two ejaculations	R38.32	
sexual behavior	10.1016/0006-8993(96)00763-9	rat	male	Figure 1	mounts	R150	
sexual behavior	10.1016/0006-8993(96)00763-9	rat	male	Figure 1	eight intromissions	R150	
sexual behavior	10.1016/0006-8993(96)00763-9	rat	male	Figure 1	one ejaculation	R150	
sexual behavior	10.1016/0006-8993(96)00763-9	rat	female	Figure 1	one ejaculation	R150	
sexual behavior	10.1016/0006-8993(96)00763-9	rat	male	Figure 1	two ejaculations	R150	
sexual behavior	10.1016/0006-8993(96)00763-9	rat	female	Figure 1	two ejaculations	R150	
sexual behavior	10.1016/0006-8993(96)00763-9	rat	male	Figure 1	two ejaculations	R77.1	
sexual behavior	10.1016/0006-8993(96)00763-9	rat	female	Figure 1	eight intromissions	R77.1	
sexual behavior	10.1016/0006-8993(96)00763-9	rat	female	Figure 1	one ejaculation	R77.1	
sexual behavior	10.1016/0006-8993(96)00763-9	rat	female	Figure 1	two ejaculations	R77.1	
sexual behavior	10.1016/0006-8993(96)00763-9	rat	female	Figure 2	mounts	R32.2	
sexual behavior	10.1016/0006-8993(96)00763-9	rat	female	Figure 2	eight intromissions	R32.2	
sexual behavior	10.1016/0006-8993(96)00763-9	rat	female	Figure 2	one ejaculation	R32.2	
sexual behavior	10.1016/0006-8993(96)00763-9	rat	female	Figure 2	two ejaculations	R32.2	
sexual behavior	10.1111/j.1365-2826.1994.tb00549.x	rat	male	Figure 1	ejaculation	R25.12	
sexual behavior	10.1111/j.1365-2826.1994.tb00549.x	rat	male	Figure 1	ejaculation	R25.31	
sexual behavior	10.1111/j.1365-2826.1994.tb00549.x	rat	male	Figure 1	ejaculation	R25.42	
sexual behavior	10.1111/j.1365-2826.1994.tb00549.x	rat	male	Figure 1	ejaculation	R25.51	
sexual behavior	10.1111/j.1365-2826.1994.tb00549.x	rat	male	Figure 1	ejaculation	R25.52	
sexual behavior	10.1159/000126562	rat	female	Figure 2	EB+P+matingbehavior	R25	
sexual behavior	10.1159/000126562	rat	female	Figure 2	EB+P+matingbehavior	R150	
sexual behavior	10.1159/000126562	rat	female	Figure 3	sexual behavior	R25.2	
sexual behavior	10.1159/000126562	rat	female	Figure 3	sexual behavior	R25.4	
sexual behavior	10.1159/000126562	rat	female	Figure 3	sexual behavior	R25.5	
sexual behavior	10.1111/j.1365-2826.1993.tb00522.x	rat	male	Figure 1	Mating	R87	
sexual behavior	10.1111/j.1365-2826.1993.tb00522.x	rat	female	Figure 1	Mating	R87	
sexual behavior	10.1111/j.1365-2826.1993.tb00522.x	rat	female	Figure 7	sham-mated	R87	
sexual behavior	10.1111/j.1365-2826.1993.tb00522.x	rat	male	Figure 1	mating	R38.3	
sexual behavior	10.1111/j.1365-2826.1993.tb00522.x	rat	female	Figure 1	mating	R38.3	
sexual behavior	10.1111/j.1365-2826.1993.tb00522.x	rat	male	Figure 7	sham-mated	R38.3	
sexual behavior	10.1111/j.1365-2826.1993.tb00522.x	rat	female	Figure 7	sham-mated	R38.3	
sexual behavior	10.1111/j.1365-2826.1993.tb00522.x	rat	male	Figure 1	mating	R150	
sexual behavior	10.1111/j.1365-2826.1993.tb00522.x	rat	female	Figure 1	mating	R150	
sexual behavior	10.1111/j.1365-2826.1993.tb00522.x	rat	male	Figure 7	sham-mated	R150	
sexual behavior	10.1111/j.1365-2826.1993.tb00522.x	rat	female	Figure 7	sham-mated	R150	
sexual behavior	10.1111/j.1365-2826.1993.tb00522.x	rat	male	Figure 1	mating	R187	
sexual behavior	10.1111/j.1365-2826.1993.tb00522.x	rat	female	Figure 1	mating	R187	
sexual behavior	10.1111/j.1365-2826.1993.tb00522.x	rat	male	Figure 7	sham-mated	R187	
sexual behavior	10.1111/j.1365-2826.1993.tb00522.x	rat	female	Figure 7	sham-mated	R187	
sexual behavior	10.1111/j.1365-2826.1993.tb00522.x	rat	male	Figure 1	mating	R32	
sexual behavior	10.1111/j.1365-2826.1993.tb00522.x	rat	female	Figure 1	mating	R32	
sexual behavior	10.1111/j.1365-2826.1993.tb00522.x	rat	male	Figure 7	sham-mated	R32	
sexual behavior	10.1111/j.1365-2826.1993.tb00522.x	rat	female	Figure 7	sham-mated	R32	
sexual behavior	10.1016/0306-4522(96)00096-6	rat	male	Table1	eight intromissions with an estrous female	R87	
sexual behavior	10.1016/0306-4522(96)00096-6	rat	male	Table1	(ATD-treated)eight intromissions with an estrous female	R87	
sexual behavior	10.1016/0306-4522(96)00096-6	rat	male	Table1	eight intromissions with an estrous female	R38.32	
sexual behavior	10.1016/0306-4522(96)00096-6	rat	male	Table1	(ATD-treated)eight intromissions with an estrous female	R38.32	
sexual behavior	10.1016/0306-4522(96)00096-6	rat	male	Table1	eight intromissions with an estrous female	R150	
sexual behavior	10.1016/0306-4522(96)00096-6	rat	male	Table1	(ATD-treated)eight intromissions with an estrous female	R150	
sexual behavior	10.1016/0306-4522(96)00096-6	rat	male	Table1	eight intromissions with an estrous female	R2.1	
sexual behavior	10.1016/0306-4522(96)00096-6	rat	male	Table1	eight intromissions with an estrous female	R2.2	
sexual behavior	10.1016/0306-4522(96)00096-6	rat	male	Table1	(ATD-treated)eight intromissions with an estrous female	R2.1	
sexual behavior	10.1016/0306-4522(96)00096-6	rat	male	Table1	(ATD-treated)eight intromissions with an estrous female	R2.2	
sexual behavior	10.1016/j.physbeh.2006.04.023	rat	male	Figure 2	exposure to estrous bedding in copulating male rats	R184.1	
sexual behavior	10.1016/j.physbeh.2006.04.023	rat	male	Figure 2	exposure to estrous bedding insluggish male rats	R184.1	
sexual behavior	10.1016/j.physbeh.2006.04.023	rat	male	Figure 2	exposure to estrous bedding in copulating male rats	R184.2	
sexual behavior	10.1016/j.physbeh.2006.04.023	rat	male	Figure 2	exposure to estrous bedding insluggish male rats	R184.2	
